"Amazon 出品サービス、フルフィルメント by Amazon (FBA)"
"指定のない場合、単位は円"
"定義："
"売上税徴収額：商品売上、配送料、ギフト包装料として購入者から徴収した売上税"
"販売手数料：カテゴリー成約料と販売手数料が含まれます。"
"トランザクションに関するその他の手数料：FBA 配送料のチャージバックまたは、出品者出荷の配送料にかかる手数料"
"その他：注文以外に関する取引金額。詳しくは、各注文番号のトランザクションの種類と、説明の各項目をご覧ください。"
"日付/時間","決済番号","トランザクションの種類","注文番号","SKU","説明","数量","Amazon 出品サービス","フルフィルメント","市町村","都道府県","郵便番号","税金徴収型","商品売上","商品の売上税","配送料","配送料の税金","ギフト包装手数料","ギフト包装クレジットの税金","Amazonポイントの費用","プロモーション割引額","プロモーション割引の税金","源泉徴収税を伴うマーケットプレイス","手数料","FBA 手数料","トランザクションに関するその他の手数料","その他","合計"
"2025/06/19 6:41:35 JST","12057993633","注文","250-9113926-5663807","RAS29002","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 12本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","Amazon","","東京都","136-007","","5,093","407","0","0","0","0","-55","0","0","0","-600","-465","0","0","4,380"
"2025/06/19 9:45:26 JST","12057993633","注文","249-3627775-1666210","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","東京都","194-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 9:45:38 JST","12057993633","注文","249-3627775-1666210","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","東京都","194-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 11:46:37 JST","12057993633","注文","503-0451395-5748659","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","大阪府","545-005","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 17:05:15 JST","12057993633","注文","250-6709346-8169417","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","193-083","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/19 17:05:22 JST","12057993633","注文","249-9513054-9239059","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","埼玉県","330-006","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/19 17:05:28 JST","12057993633","注文","250-8812412-3826252","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","出品者","","大阪府","573-111","","8,519","681","0","0","0","0","-92","0","0","0","-1,002","0","0","0","8,106"
"2025/06/19 17:05:35 JST","12057993633","注文","503-7535497-1679828","RAS29001","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 24本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","出品者","","東京都","135-006","","8,519","681","0","0","0","0","-92","0","0","0","-1,002","0","0","0","8,106"
"2025/06/19 17:05:38 JST","12057993633","注文","249-4000128-2150248","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","石川県","928-000","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/19 17:05:38 JST","12057993633","注文","503-7458017-9837415","QTE23101","森永製菓 パセノール（粒） 22.4g 粒 錠剤 120粒 約30日分 サプリメント ポリフェノール 栄養機能食品 ナイアシン","2","amazon.jp","出品者","","東京都","107-005","","24,000","1,920","0","0","0","0","-260","0","0","0","-2,823","0","0","0","22,837"
"2025/06/19 17:05:44 JST","12057993633","注文","249-4840760-0543063","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","102-008","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/19 17:05:51 JST","12057993633","注文","250-6015920-2941455","QTS00005","森永製菓 おいしいコラーゲンドリンク 125ml 36本 ピーチ味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","鹿児島県","897-000","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/19 17:05:54 JST","12057993633","注文","503-0405543-0889447","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","岩手県","020-010","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/19 17:05:54 JST","12057993633","注文","249-7985365-5970255","QTS00004","森永製菓 おいしいコラーゲンドリンク 125ml 30本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","北海道","086-021","","7,500","600","0","0","0","0","-81","0","0","0","-882","0","0","0","7,137"
"2025/06/19 17:05:57 JST","12057993633","注文","503-3171668-9782249","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","116-001","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/19 17:06:07 JST","12057993633","注文","503-1743661-4515028","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","2","amazon.jp","出品者","","神奈川県","223-005","","4,600","368","0","0","0","0","-50","0","0","0","-541","0","0","0","4,377"
"2025/06/19 17:06:07 JST","12057993633","注文","249-3474880-8824633","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","神奈川県","251-005","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/19 17:06:14 JST","12057993633","注文","503-3005914-0687017","QTS00008","森永製菓 おいしいコラーゲンドリンク 125ml 36本 レモン味 機能性表示食品 コラーゲンペプチド コラーゲン ドリ","1","amazon.jp","出品者","","石川県","920-130","","8,333","667","0","0","0","0","-90","0","0","0","-980","0","0","0","7,930"
"2025/06/19 17:24:03 JST","12057993633","注文","503-3240310-9690239","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","広島県","730-004","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 17:58:48 JST","12057993633","注文","250-2462324-3387063","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","長野県","384-220","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 18:10:30 JST","12057993633","注文","249-1710476-3585444","QTE17002","森永製菓 おいしいコラーゲンドリンク 125ml 12本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","115-004","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/19 18:16:13 JST","12057993633","注文","250-6387510-6078238","QTE17002","森永製菓 おいしいコラーゲンドリンク 125ml 12本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","長野県","399-860","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/19 18:44:34 JST","12057993633","注文","249-2174922-6295017","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","123-087","","6,111","489","182","18","0","0","-66","-182","-18","0","-718","-514","0","0","5,302"
"2025/06/19 20:30:16 JST","12057993633","注文","249-8835229-5794256","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","留守時のみ宅配BOXへ","愛知県","460-001","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 20:30:35 JST","12057993633","注文","249-5741541-5022267","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","留守時のみ宅配BOXへ","愛知県","460-001","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/19 20:30:35 JST","12057993633","注文","249-5741541-5022267","RAS29002","森永製菓 おいしいコラーゲンドリンク プレミオ 125ml 12本 ブルーベリー味 機能性表示食品 コラーゲンペプチド","1","amazon.jp","Amazon","留守時のみ宅配BOXへ","愛知県","460-001","","5,093","407","0","0","0","0","-55","0","0","0","-600","-465","0","0","4,380"
"2025/06/19 22:34:09 JST","12057993633","注文","250-8429699-2165407","QTE17002","森永製菓 おいしいコラーゲンドリンク 125ml 12本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","192-090","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/19 23:07:54 JST","12057993633","注文","249-2785461-7671064","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","東京都","165-003","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/20 1:11:08 JST","12057993633","注文","249-5195107-5450220","QTE17001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 レモン味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","神奈川県","227-003","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/20 1:19:54 JST","12057993633","注文","249-0888667-2966253","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","三重県","510-025","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/20 6:19:56 JST","12057993633","注文","503-4196371-7275013","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","埼玉県","341-003","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/20 6:27:34 JST","12057993633","注文","250-6371252-1654240","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","2","amazon.jp","Amazon","","東京都","153-006","","12,222","978","0","0","0","0","-132","0","0","0","-2,155","-1,028","0","0","9,885"
"2025/06/20 6:27:34 JST","12057993633","注文","250-6371252-1654240","QTE27001","森永製菓 おいしい青汁 125ml 24本 国産 野菜 果実 青汁 飲料 機能性表示食品 （青汁, 24）","1","amazon.jp","Amazon","","東京都","153-006","","6,111","489","0","0","0","0","-66","0","0","0","0","-514","0","0","6,020"
"2025/06/20 10:10:03 JST","12057993633","注文","250-5617119-0058201","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","長崎県","857-222","","6,111","489","152","15","0","0","-66","-152","-15","0","-718","-514","0","0","5,302"
"2025/06/20 10:52:08 JST","12057993633","注文","250-0789759-5534217","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","大阪府","561-085","","6,111","489","138","14","0","0","-66","0","0","0","-718","-666","0","0","5,302"
"2025/06/20 11:12:27 JST","12057993633","注文","503-4885484-8454211","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","大阪府","565-083","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/20 11:38:21 JST","12057993633","注文","503-9080457-7455843","QTE06004","森永製菓 おいしいコラーゲンドリンク 125ml 12本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","千葉県","285-085","","3,463","277","0","0","0","0","-37","0","0","0","-407","-465","0","0","2,831"
"2025/06/20 13:15:01 JST","12057993633","注文","503-1877823-7590232","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","宮城県","989-611","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/20 13:55:18 JST","12057993633","注文","503-6031073-6341461","QTE06001","森永製菓 おいしいコラーゲンドリンク 125ml 24本 ピーチ味 モリコラ 機能性表示食品 コラーゲンペプチド コラー","1","amazon.jp","Amazon","","北海道","063-002","","6,111","489","0","0","0","0","-66","0","0","0","-718","-514","0","0","5,302"
"2025/06/20 16:36:39 JST","12057993633","注文","503-9800748-6633456","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","東京都","135-006","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
"2025/06/20 16:36:42 JST","12057993633","注文","250-6446943-2003819","RAS31001","森永製菓 ラクノビ 180g ココア 1杯で1日分のカルシウム 牛乳150mlでカルシウム770mg 鉄7.2mg （180g×2個）","1","amazon.jp","出品者","","三重県","511-011","","2,300","184","0","0","0","0","-25","0","0","0","-271","0","0","0","2,188"
